trace_values,0,100,766.9082988,-1.752630408,860.7763146,99808.81911,120.3999463,8.6955553668059392e-322,gain
,0.0500002,100,767.3216883,-7.531216514,845.6186688,99812.39981,120.7487605,8.7e-322,gain
,0.1000016,100,767.5441258,-1.035564578,848.2816668,99812.43727,119.8333184,8.7e-322,gain
,0.1500023,100,768.4419942,6.315506238,866.4558754,99808.40882,119.0295059,8.7e-322,gain
,0.2000031,100,769.5296872,-0.271658184,865.8448247,99807.92906,120.0212773,8.7e-322,gain
,0.2500031,100,770.1766855,-6.236454868,850.2661257,99811.19169,120.8323827,8.7e-322,gain
,0.3000038,100,770.3352249,-1.481483345,843.8348892,99812.56219,120.3070228,8.7e-322,gain
,0.350006,100,771.0649673,5.507006777,855.688406,99810.03969,119.0397226,8.7e-322,gain
,0.400006,100,772.1041156,3.963964705,863.6980082,99808.34061,119.6650288,8.7e-322,gain
,0.4500065,100,772.8444094,-3.450272274,851.9149335,99811.00353,120.6410677,8.7e-322,gain
,0.5000075,100,772.9868407,-6.251301184,844.2262388,99812.96578,120.5608447,8.7e-322,gain
,0.5500081,100,773.3883653,3.256911009,852.8079034,99811.20937,119.536475,8.7e-322,gain
,0.6000089,100,774.2388458,3.656844603,860.6009558,99809.02792,119.3969583,8.7e-322,gain
,0.6500096,100,775.054518,-0.937320194,853.9399495,99810.36346,120.1415992,8.7e-322,gain
,0.7000102,100,775.5163856,-3.405545406,844.5814161,99812.35921,120.4857548,8.7e-322,gain
,0.7500114,100,775.9530923,0.603917415,844.3536413,99812.67056,119.9098436,8.7e-322,gain
,0.8000125,100,776.642628,3.098583334,852.964229,99810.96122,119.6082717,8.7e-322,gain
,0.8500129,100,777.405777,1.424342657,853.6245396,99810.82793,119.9824697,8.7e-322,gain
,0.9000141,100,777.9451872,-2.340161884,848.8267829,99811.90839,120.3903316,8.7e-322,gain
,0.9500141,100,778.3508892,0.149070107,847.5721092,99812.14916,120.0709623,8.7e-322,gain
,1.0000151,100,778.9309551,2.796652821,853.5621302,99810.57861,119.6097207,8.7e-322,gain
,1.0500153,100,779.6631225,1.3416782,855.3750742,99810.05311,119.8723601,8.7e-322,gain
,1.1000144,100,780.2313929,-2.395211368,846.7430752,99811.88181,120.3890246,8.7e-322,gain
,1.1500144,100,780.5830559,-2.398739094,840.1979925,99813.53473,120.2308818,8.7e-322,gain
,1.200014,100,781.024582,1.08554651,844.7230496,99812.81497,119.7077605,8.7e-322,gain
,1.2500134,100,781.6870203,3.14600161,851.6257824,99811.4716,119.6417323,8.7e-322,gain
,1.3000121,100,782.3418805,0.70805029,851.5574192,99811.34934,120.126306,8.7e-322,gain
,1.3500128,100,782.7968306,-2.632091077,846.4987201,99812.3499,120.3219424,8.7e-322,gain
,1.4000117,100,783.1238958,-0.613910025,845.3210607,99812.45449,120.0799935,8.7e-322,gain
,1.4500107,100,783.5736107,1.626762939,847.5506399,99811.80609,119.7599593,8.7e-322,gain
,1.5000102,100,784.1550325,1.38799676,847.7143509,99811.70609,119.8199939,8.7e-322,gain
,1.55001,100,784.6916361,-0.063973273,844.5384049,99812.43807,120.1070162,8.7e-322,gain
,1.6000092,100,785.1253319,-0.838209828,842.6402353,99813.06915,120.1562018,8.7e-322,gain
,1.6500089,100,785.5210109,-0.332593796,842.8619255,99813.22678,120.0057103,8.7e-322,gain
,1.7000083,100,785.9436248,-0.102791962,844.3586145,99813.00211,119.9122447,8.7e-322,gain
,1.7500076,100,786.3720048,0.168630193,844.9422318,99812.87318,119.9414298,8.7e-322,gain
,1.8000085,100,786.7967485,0.175590824,845.8203683,99812.55704,119.9950891,8.7e-322,gain
,1.8500069,100,787.2188158,-0.108703657,845.4486125,99812.39808,120.0088526,8.7e-322,gain
,1.9000073,100,787.6064377,-0.36783501,842.6112246,99812.89068,120.0401133,8.7e-322,gain
,1.9500056,100,787.9664411,-0.386189742,840.4773246,99813.30961,119.9865507,8.7e-322,gain
,2.0000052,100,788.3309499,0.136306348,839.0897968,99813.60635,119.964409,8.7e-322,gain
,2.0500062,100,788.7166097,0.408081613,838.747856,99813.88467,119.9367926,8.7e-322,gain
,2.1000085,100,789.0935695,-0.073521816,839.0328194,99813.97919,120.0124574,8.7e-322,gain
,2.1500105,100,789.4238824,-0.578095692,838.3356593,99814.2579,120.0551425,8.7e-322,gain
,2.2000134,100,789.7178156,-0.584572112,838.4773309,99814.31884,119.9992832,8.7e-322,gain
,2.250015,100,790.0213881,-0.090924685,839.6688366,99814.0238,119.9427102,8.7e-322,gain
,2.3000176,100,790.3510152,0.413022331,840.2294423,99813.7736,119.9295244,8.7e-322,gain
,2.3500198,100,790.6902812,0.408957686,839.8799815,99813.63654,119.9735228,8.7e-322,gain
,2.4000224,100,791.0222029,-0.10400477,838.9446685,99813.70968,120.0285171,8.7e-322,gain
,2.4500239,100,791.310291,-0.626367501,836.0642589,99814.30132,120.0506542,8.7e-322,gain
,2.5000266,100,791.5541113,-0.89897033,833.0057598,99814.92435,120.0116058,8.7e-322,gain
,2.5500283,100,791.7789423,-0.368316049,831.4409748,99815.38786,119.9726433,8.7e-322,gain
,2.6000313,100,792.0271636,0.424973721,831.4596053,99815.55531,119.9244958,8.7e-322,gain
,2.6500338,100,792.3108835,0.707714997,832.9782827,99815.36987,119.9424558,8.7e-322,gain
,2.7000357,100,792.6087694,0.475393091,834.0799762,99815.23763,119.9932755,8.7e-322,gain
,2.7500373,100,792.8775331,-0.044793124,834.5355329,99815.19092,120.0432886,8.7e-322,gain
,2.8000406,100,793.1042497,-0.314023649,834.1668276,99815.2242,120.0446837,8.7e-322,gain
,2.8500421,100,793.3067548,-0.336444552,834.006591,99815.18344,119.9946605,8.7e-322,gain
,2.9000449,100,793.510877,0.154995336,834.1050643,99815.03963,119.9494913,8.7e-322,gain
,2.9500467,100,793.7374056,0.398927747,833.478547,99814.98559,119.9496947,8.7e-322,gain
,3.0000516,100,793.9688445,0.156852165,832.630727,99815.09986,119.9983578,8.7e-322,gain
,3.0500522,100,794.1858293,-0.104677931,830.7704145,99815.47469,120.0121466,8.7e-322,gain
,3.1000515,100,794.3799128,-0.36738943,828.7409464,99815.87074,120.0276903,8.7e-322,gain
