trace_values,0,1.495472591,723.2801075,1.54292392,841.0083785,15079.79931,120.003596,8.6955553668059392e-322,delay-time
,0.050001,1.594365361,724.2745669,-0.414485028,838.4019438,14934.23998,120.2358972,8.7e-322,delay-time
,0.1000022,1.67230021,725.1474123,-0.468427876,834.9456927,14868.31802,120.1260428,8.7e-322,delay-time
,0.1500028,1.630768252,726.0751734,1.297797569,837.0986964,14837.85683,119.8421295,8.7e-322,delay-time
,0.2000034,1.564760278,727.1223835,2.125720989,838.862576,14751.34617,119.7946426,8.7e-322,delay-time
,0.2500038,1.540989813,728.1672726,0.316676253,837.3513636,14625.93271,120.0698728,8.7e-322,delay-time
,0.300005,1.622855664,729.0804692,-0.5433505,833.7024252,14562.50345,120.2101633,8.7e-322,delay-time
,0.3500057,1.639540063,729.958735,0.285056552,834.1193288,14557.12258,119.988156,8.7e-322,delay-time
,0.4000063,1.581609987,730.9319747,1.919051782,837.7578033,14510.91251,119.7935569,8.7e-322,delay-time
,0.4500074,1.532085221,731.9573557,1.090042468,840.3000952,14423.24164,119.9650969,8.7e-322,delay-time
,0.5000081,1.626179883,732.8739485,-0.538772905,838.5391144,14363.57832,120.2091869,8.7e-322,delay-time
,0.5500085,1.698711203,733.7122975,-0.560461618,838.8457994,14374.18595,120.0687623,8.7e-322,delay-time
,0.600009,1.632541402,734.6191714,1.01675662,841.6046599,14371.78088,119.8132736,8.7e-322,delay-time
,0.6500102,1.57518976,735.6293872,1.803884564,843.2541845,14322.99508,119.7802535,8.7e-322,delay-time
,0.7000114,98.93088264,736.3982976,0.855335694,834.4991589,99586.17865,119.5353558,8.7e-322,delay-time
,0.7500126,99.99297538,737.5164575,10.73498719,861.2329582,99759.32146,118.408824,8.7e-322,delay-time
,0.8000137,99.99995384,739.0268219,20.72289414,884.9709941,99792.19676,118.9995351,8.7e-322,delay-time
,0.850014,99.9999997,740.6890611,13.49986676,903.2231708,99797.30831,120.253783,8.7e-322,delay-time
