trace_values,0,1.416386688,723.1010225,-1.372362368,703.2182559,15704.7676,119.8080057,1.99E-244,packetloss
,0.0500001,1.365534149,722.8149452,1.781975364,705.1583077,15626.28777,119.7416611,1.21E-244,packetloss
,0.1000012,1.331434732,722.7745548,3.510698046,713.0969612,15499.16907,119.7554585,7.29E-245,packetloss
,0.1500017,1.285074782,722.8066452,3.422032016,719.5312668,15324.96874,120.0269843,4.41E-245,packetloss
,0.200002,1.222088623,722.845185,3.010759225,719.7483291,15115.10492,120.164299,2.67E-245,packetloss
,0.2500035,1.161774006,722.7545853,-0.119385201,717.7787997,14888.98021,120.3051684,1.61E-245,packetloss
,0.3000046,1.327418547,722.4620476,-1.669015497,711.4404395,14739.27927,120.2129067,9.77E-246,packetloss
,0.3500055,1.440543186,722.0961639,-1.716597147,712.4852409,14720.21765,119.9391886,5.91E-246,packetloss
,0.4000061,1.413045272,721.7867276,-0.332798828,715.8530214,14694.52514,119.8254229,3.58E-246,packetloss
,0.4500068,1.351248269,721.6653622,2.285442389,715.0467927,14647.5474,119.7631576,2.16E-246,packetloss
,0.5000071,1.305094519,721.6420476,2.209633881,714.644369,14573.34932,119.9002888,1.31E-246,packetloss
,0.5500079,1.294791584,721.6272722,2.009997574,718.585889,14483.35991,120.1352315,7.92E-247,packetloss
,0.600011,97.07173058,721.0471752,-11.61114794,716.7362787,99516.13747,120.0986713,4.79E-247,packetloss
,0.6500135,99.98075986,720.8224645,10.77798027,739.1125736,99770.03041,117.8038263,2.90E-247,packetloss
,0.7000114,99.99987358,721.4851244,32.41046994,805.6188047,99807.03966,118.3689301,1.75E-247,packetloss
,0.7500128,99.99999917,722.7144512,41.35759829,850.5509868,99808.31059,120.0549819,1.06E-247,packetloss
,0.8000134,99.99999999,724.1276463,15.18693298,844.0279235,99811.76849,122.4491212,6.42E-248,packetloss
,0.8500132,100,724.6654775,-8.31286022,819.2966177,99817.84605,123.5437865,3.88E-248,packetloss
,0.9000145,100,723.6825668,-11.35256207,808.8385097,99820.41429,120.6299893,2.35E-248,packetloss
,0.9500159,100,723.884984,-1.483877092,818.7659555,99818.2489,118.5159321,1.42E-248,packetloss
,1.0000152,100,724.9254913,6.498013053,827.7787498,99816.18939,118.8504759,8.60E-249,packetloss
,1.0500172,100,726.078478,1.951702372,828.4780882,99816.0002,120.2430767,5.20E-249,packetloss
,1.1000168,100,726.9015094,-2.539831234,820.7162687,99817.67377,120.8698831,3.15E-249,packetloss
,1.150018,100,727.4341001,-2.904253814,814.8818648,99818.9343,120.2866939,1.90E-249,packetloss
,1.2000181,100,728.0214323,-0.439455312,815.3834542,99818.84561,119.7194804,1.15E-249,packetloss
,1.2500188,100,728.7846124,1.363682065,816.8246234,99818.61181,119.6187146,6.97E-250,packetloss
,1.3000195,100,729.6133265,1.250885232,817.6325056,99818.5437,119.9289613,4.22E-250,packetloss
,1.3500206,100,730.4074215,0.514633806,817.7732757,99818.59871,120.1409522,2.55E-250,packetloss
,1.4000212,100,731.124784,-0.281100067,817.06727,99818.81668,120.1280182,1.54E-250,packetloss
